,0,1,2,3
287,"[u'isi', u'claim', 'behead', u'u', 'journalist']","['breaking', 'islamic', 'state', 'video', 'beheads', 'american', 'journalist', 'james', 'wright', 'foley', 'kidnapped', '2012', 'bnonews']",discuss,0.0779896005988121
288,"['isil', 'beheads', 'american', 'photojournalist', 'iraq']","['horrifying', 'act', 'revenge', u'u', 'airstrikes', 'northern', 'iraq', u'militant', 'islamic', 'state', 'extremist', 'group', 'beheaded', 'american', 'journalist', 'james', 'foley', '', 'threatening', 'kill', 'another', 'hostage', u'u', u'official', 'say', 'white', 'house', 'must', 'weigh', u'risk', 'adopting', 'aggressive', 'policy', 'destroy', 'islamic', 'state', 'resisting', 'action', 'could', 'result', 'death', 'another', 'american', 'also', 'confront', 'potentially', 'necessary', 'step', 'pursuing', 'islamic', 'state', 'syria', 'president', 'barack', 'obama', 'resisted', 'launching', 'airstrikes', 'deploying', 'significant', 'american', 'firepower', 'obama', 'expected', 'make', 'statement', 'wednesday', 'foleys', 'killing', u'u', u'official', 'confirmed', 'grisly', 'video', 'released', 'tuesday', 'showing', 'islamic', 'state', u'militant', 'beheading', 'foley', 'separately', 'foleys', 'family', 'confirmed', 'death', 'statement', 'posted', 'facebook', 'page', 'created', 'rally', 'support', 'release', 'saying', 'have', 'never', 'prouder', 'him', 'he', 'gave', 'life', 'trying', 'expose', 'world', 'suffering', 'syrian', 'people', 'said', 'statement', 'attributed', 'foleys', 'mother', 'diane', 'foley', 'implored', u'militant', 'spare', u'life', u'hostage', 'like', 'jim', u'innocent', 'control', 'american', 'government', 'policy', 'iraq', 'syria', 'anywhere', 'world', 'foley', '40', 'rochester', 'new', 'hampshire', 'went', 'missing', 'northern', 'syria', 'november', '2012', 'freelancing', 'agence', 'francepresse', 'bostonbased', u'medium', 'company', 'globalpost', 'car', 'riding', 'stopped', 'four', u'militant', 'contested', 'battle', 'zone', 'sunni', 'rebel', u'fighter', 'government', u'force', 'trying', 'control', 'heard', 'since', 'beheading', u'mark', 'first', 'time', 'islamic', 'state', 'killed', 'american', 'citizen', 'since', 'syrian', 'conflict', 'broke', 'march', '2011', 'upping', u'stake', 'increasingly', 'chaotic', 'multilayered', 'war', 'killing', 'likely', 'complicate', u'u', 'involvement', 'iraq', 'obama', u'administration', u'effort', 'contain', 'group', 'expands', 'iraq', 'syria', 'group', 'heir', 'apparent', 'militancy', 'known', 'alqaida', 'iraq', 'beheaded', 'many', u'victim', 'including', 'american', 'businessman', 'nicholas', 'berg', '2004', 'video', 'released', u'website', 'tuesday', 'appears', 'show', 'increasing', 'sophistication', 'islamic', 'state', u'group', u'medium', 'unit', u'begin', u'scene', 'obama', 'explaining', 'decision', 'order', 'airstrikes', u'cut', 'balding', 'man', 'orange', 'jumpsuit', 'kneeling', 'desert', 'next', 'blackclad', 'militant', 'knife', 'throat', 'foleys', 'name', 'appears', 'english', 'arabic', u'graphic', 'screen', 'captive', 'speaks', 'masked', 'man', 'shown', 'apparently', 'beginning', 'cut', 'neck', 'video', u'fade', 'black', 'beheading', 'completed', 'next', 'shot', 'appears', 'show', 'captive', 'lying', 'dead', 'ground', 'head', 'body', 'video', 'appears', 'shot', 'arid', 'area', 'vegetation', 'seen', 'horizon', 'distance', 'sand', u'meet', 'grayblue', 'sky', 'end', 'video', 'militant', u'show', 'second', 'man', 'identified', 'another', 'american', 'journalist', 'steven', 'sotloff', 'warns', 'could', 'next', 'captive', 'killed', 'sotloff', 'kidnapped', 'near', 'syrianturkish', 'border', 'august', '2013', 'freelanced', 'time', 'national', 'interest', 'medialine', 'one', u'u', 'official', 'said', 'video', 'appeared', 'authentic', 'two', u'u', u'official', 'said', 'victim', 'foley', 'three', u'official', 'spoke', 'condition', 'anonymity', 'authorized', u'discus', 'killing', 'name', 'several', 'senior', u'u', u'official', 'direct', 'knowledge', 'situation', 'said', 'islamic', 'state', 'recently', 'threatened', 'kill', 'foley', 'avenge', 'crushing', 'airstrikes', 'past', 'two', u'week', u'militant', 'advancing', 'mount', 'sinjar', 'mosul', 'dam', 'kurdish', 'capital', 'irbil', u'area', 'northern', 'iraq', 'become', 'key', 'front', 'islamic', 'state', u'fighter', 'travel', 'syria', 'since', 'aug', '8', u'u', 'military', 'struck', 'least', '70', 'islamic', 'state', u'target', '', 'including', 'security', u'checkpoint', u'vehicle', u'weapon', u'cache', u'it', 'clear', 'many', u'militant', 'killed', u'strike', 'although', u'it', 'likely', 'were', 'islamic', 'state', 'militant', 'group', 'ruthless', u'attack', 'people', 'consider', u'heretic', u'infidel', 'disowned', 'alqaidas', u'leader', 'seeking', 'impose', 'harsh', 'interpretation', 'islamic', 'law', u'land', 'trying', 'control', u'extremist', 'slain', u'soldier', u'civilian', 'alike', 'horrifying', u'way', '', 'including', 'mounting', 'decapitated', u'head', u'victim', u'spike', 'new', 'yorkbased', 'committee', 'protect', u'journalist', 'estimated', 'tuesday', '20', u'journalist', 'missing', 'syria', 'released', u'nationality', 'annual', 'report', 'november', 'committee', 'concluded', 'missing', u'journalist', 'either', 'held', 'threatened', 'death', u'extremist', 'taken', 'captive', u'gang', 'seeking', 'ransom', u'group', 'report', 'described', 'widespread', 'seizure', u'journalist', 'unprecedented', 'largely', 'unreported', 'news', u'organization', 'hope', 'keeping', u'kidnapping', 'public', 'view', 'may', 'help', u'captive', 'release', '', 'associated', 'press', u'writer', 'bradley', 'klapper', 'julie', 'pace', 'washington', 'rik', 'stevens', 'rochester', 'new', 'hampshire', 'zeina', 'karam', 'beirut', 'contributed', 'report']",agree,0.09381914138793945
289,"['non', 'le', 'lancement', 'du', 'nouveau', 'star', u'war', 'ne', u'serum', u'pa', 'devanc', '', 'cet', 't']","['force', 'may', u'u', 'little', 'sooner', 'expected', 'latest', 'star', u'war', 'force', 'awakens', 'buzz', 'seems', 'indicate', 'muchawaited', 'scifis', 'release', 'date', 'may', 'advanced', 'presumably', 'amid', 'mounting', 'clamor', 'impatient', u'fan', 'different', u'source', 'suggest', 'conflicting', 'release', u'date', 'indicate', 'much', 'earlier', 'premier', 'originally', 'announced', 'december', '18', 'rumor', 'director', 'jj', 'abrams', 'getting', 'fed', 'constant', 'plot', 'image', u'leak', 'telegraph', 'said', 'quoting', 'yet', 'industry', u'source', 'disney', u'ha', 'part', 'started', 'go', 'illegally', 'releasing', 'content', 'film', 'asked', 'judge', 'subpoena', 'website', 'displayed', 'blurred', 'image', 'appeared', 'sith', 'lord', 'last', 'week', 'report', 'stated', 'apparently', 'real', u'fear', 'story', 'may', 'become', 'public', 'knowledge', 'even', 'movie', 'actually', u'hit', u'theater', 'yearend', 'so', 'advancing', 'release', 'date', 'may', u'director', 'idea', 'averting', 'potentially', 'costly', 'mention', 'embarrassing', 'catastrophe', 'mounting', 'death', 'starlevel', 'preemptive', 'strike', u'spoiler', 'quick', 'search', 'tube', u'fan', 'watch', 'one', 'half', 'minute', 'official', 'trailer', 'supposedly', 'released', 'disney', 'last', 'november', 'particular', 'video', 'clip', u'begin', 'helmetless', 'storm', 'trooper', 'wandering', 'could', 'possibly', 'desert', 'planet', 'tatooine', 'however', 'could', 'also', u'dozen', 'unofficial', 'material', 'floating', 'internet', 'today', 'big', 'question', 'therefore', 'exactly', 'force', 'awaken', 'speaking', 'visual', u'effect', 'society', u'award', '2015', 'recently', 'director', 'abrams', 'quoted', 'saying', 'pushing', 'summer', 'release', 'date', 'star', u'war', 'episode', '7', 'according', 'moviepilot', 'abrams', 'disney', 'make', 'good', 'summer', 'release', 'would', 'put', 'latest', 'star', u'war', 'flick', 'head', 'head', 'muchanticipated', u'film', u'avenger', '2', 'age', 'ultron', 'ant', 'man', 'jurassic', 'world', 'report', 'added']",discuss,0.07490629702806473
290,"['obama', 'outraged', 'beheading', u'vow', 'stay', 'course']","[u'isi', u'militant', 'released', 'gruesome', 'video', 'footage', 'afternoon', 'beheading', 'american', 'photojournalist', 'james', 'wright', 'foley', 'message', u'u', 'stop', 'intervening', 'iraq', 'foley', 'freelancer', 'contributed', 'global', 'post', 'first', 'captured', 'libya', '2012', 'released', 'kidnapped', 'around', 'thanksgiving', '2012', 'unidentified', u'gunman', 'syria', '39', u'year', 'old', 'extremely', 'disturbing', 'video', 'viewed', 'here', 'mujahid4life', 'tweeted', u'still', 'it', 'aside', 'one', 'below', 'sickeningly', 'graphic', 'global', 'post', 'reported', u'circumstance', 'disappearance', 'last', 'year', 'attempting', 'keep', 'news', 'quiet', 'fear', 'foleys', 'safety', 'foley', 'set', 'toward', 'border', 'car', 'hour', 'capture', 'witness', 'syrian', 'later', 'recounted', 'phone', 'journalist', 'turkey', 'unmarked', 'car', 'intercepted', 'foley', 'witness', 'said', 'men', 'holding', u'kalashnikov', 'shot', 'air', 'forced', 'jim', 'car', 'witness', 'said', 'noticed', 'nothing', 'would', 'indicate', 'whether', u'aggressor', 'rebel', u'fighter', u'individual', 'looking', 'ransom', u'member', 'progovernment', 'militia', 'religiousbased', 'group', u'motivation', 'held', 'captive', '635', u'day', '2013', 'foleys', 'family', 'set', 'find', 'james', 'foley', 'website', 'him', u'state', u'he', 'oldest', 'five', u'child', 'friend', 'journalist', 'clare', 'morgana', 'gillis', 'wrote', 'syria', 'deeply', 'last', 'year', 'jim', u'see', 'good', 'nearly', 'everything', 'everyone', 'master', 'motivator', 'you', 'got', 'this', 'dude', 'hell', 'say', 'that', u'story', 'great', 'file', 'already', '', 'everybody', 'everywhere', u'take', 'liking', 'jim', 'soon', 'meet', 'him']",agree,0.0375576950609684
291,"['abortion', 'google', 'translate']","['28', u'girl', 'aged', '13', '14', 'small', 'town', 'went', 'fiveday', 'school', 'trip', 'capital', 'sarajevo', 'quarter', 'returned', 'pregnant', 'wasnt', 'pregnancy', 'pact', 'seven', 'bosnian', u'teenager', 'became', 'pregnant', 'fiveday', 'school', 'trip', 'angering', u'parent', u'educator', 'according', 'public', 'health', u'official', u'teen', 'small', 'town', 'banja', 'luka', '13', '14', u'year', 'old', 'said', 'nenad', 'babici', 'national', 'coordinator', 'reproductive', 'health', 'school', 'took', 'group', '28', u'girl', 'trip', 'capital', 'sarajevo', 'see', u'museum', 'city', u'sight', 'according', 'inserbiainfo', 'quarter', u'student', 'returned', 'home', 'pregnant', u'parent', 'demanding', 'wasnt', 'better', 'supervision', 'trip', 'according', 'courier', 'mail', 'babici', 'said', u'parent', 'need', 'teach', u'child', 'sex', 'case', 'brought', 'national', 'attention', 'increasing', 'number', 'teen', u'pregnancy', 'bosnia', 'herzegovina', 'sarajevo', 'gynecologist', 'senad', 'mehmedbasic', 'said', 'growing', 'rate', 'worrisome', u'teen', 'face', 'higher', u'risk', 'pregnancy', 'child', 'birth', 'we', 'direct', 'educational', 'system', 'said', 'it', 'must', 'allowed', 'street', u'teach', u'child', 'intimate', u'matter', 'later', 'slapped', 'life', 'rblidnernydailynewscom']",agree,0.006078212521970272
292,"['govt', u'fire', 'employee', 'skipped', 'work', '24', u'year']","['official', 'central', 'public', u'work', 'department', 'cpwd', 'furlough', 'past', '25', u'year', 'dismissed', 'service', 'thursday', 'urban', 'development', 'minister', 'm', 'venkaiah', 'naidu', 'issued', u'order', 'dismiss', 'ak', 'verma', 'unauthorised', 'absence', 'duty', 'mr', 'verma', 'joined', 'cpwd', 'assistant', 'executive', 'engineer', '1980', 'went', 'leave', 'december', '1990', 'report', 'work', 'thereafter', 'according', 'ministry', 'continued', 'extending', 'leave', 'defied', u'direction', 'report', 'work', 'inquiry', 'instituted', 'september', '1992', 'major', 'penalty', 'wilful', 'absence', 'duty', 'owing', 'noncooperation', 'mr', 'verma', 'inquiry', u'reason', 'got', 'delayed', 'fresh', 'charge', 'sheet', 'issued', '2005', 'ministry', 'said']",agree,0.10970456153154373
293,"['n', 'korean', 'leader', u'miss', 'annual', 'ritual', 'sister', u'take', u'duty']","['mystery', 'surrounding', 'north', 'korean', 'dictator', 'kim', 'jong', u'un', 'disappearance', 'spotlight', 'deepened', 'today', 'failed', 'show', u'worker', 'party', 'anniversary', 'celebration', 'first', 'time', 'three', u'year', 'kim', 'hadnt', 'attended', 'event', 'pyongyang', 'today', 'marked', u'party', '69th', 'anniversary', 'kim', 'wasnt', 'person', 'flower', 'basket', 'name', 'placed', u'statue', 'father', 'grandfather', 'also', 'ruled', 'north', 'korea', 'scroll', 'video', 'kim', 'jong', 'un', 'absent', u'worker', 'party', '69th', 'anniversary', u'celebration', 'pyongyang', 'today', 'flower', 'basket', 'baring', 'name', 'placed', u'statue', 'father', 'grandfather', 'baquets', 'north', u'korean', 'north', 'korean', 'military', 'personnel', 'march', 'visit', u'statue', 'late', u'leader', 'kim', 'il', 'sung', 'left', 'kim', 'jong', 'il', 'mansudae', 'mark', 'anniversary', u'celebration', 'first', 'time', 'three', u'year', 'kim', 'hadnt', 'attended', 'event', 'amid', u'report', 'sister', 'taken', 'leadership', 'recovers', 'leg', 'injury', 'north', 'korean', 'dictator', 'kim', 'jong', u'un', 'sister', 'kim', 'yojong', 'left', 'already', 'identified', 'deputy', 'director', u'worker', 'party', 'reportedly', 'taken', 'leadership', 'brother', 'recovers', 'leg', 'injury', 'absence', u'come', 'speculation', u'mount', 'sister', 'kim', 'yojong', '24', 'deputy', 'director', u'worker', 'party', 'taken', 'leadership', 'brother', 'recovers', 'leg', 'injury', '31yearold', 'hasnt', 'seen', 'public', 'since', 'september', '3', 'walking', 'limp', 'overweight', 'usual', u'image', 'aired', 'that', 'official', 'documentary', 'late', 'last', 'month', 'described', 'dealing', 'discomfort', 'led', 'international', 'speculation', 'may', 'ill', 'seoul', 'unification', 'ministry', 'spokesman', 'lim', 'byeong', 'cheol', 'said', 'kim', 'appears', 'still', 'charge', 'key', u'affair', 'noted', 'highlevel', 'north', 'korean', 'delegation', 'conveyed', u'greeting', 'message', 'south', 'korean', 'president', 'park', 'geunhye', 'surprise', 'visit', 'south', 'korea', 'last', 'week', 'state', u'medium', 'later', 'reported', 'kim', 'suffering', 'unspecified', 'discomfort', u'source', 'claimed', 'dictator', 'hurt', 'leg', 'joined', u'general', 'ordered', 'perform', 'physical', u'drill', 'required', '100', u'day', 'recover', 'north', 'korea', 'said', 'nothing', 'publicly', 'kims', 'absence', 'first', 'time', 'taken', 'break', u'medium', 'spotlight', '', 'kim', 'wasnt', 'seen', 'publicly', 'three', u'week', '2012', 'south', 'korean', u'official', 'say', 'unwell', 'north', 'korean', 'leader', 'seen', 'public', 'month', 'pulled', 'tendon', 'exercising', u'general', 'source', 'access', 'dictatorship', 'previously', 'said', 'pyongyang', 'publicly', 'acknowledging', 'kims', 'discomfort', 'many', u'analyst', 'believe', u'he', 'unlikely', 'suffering', 'anything', 'particularly', 'serious', 'father', 'kim', 'jong', 'il', 'suffered', 'major', 'health', u'problem', 'late', 'rule', 'state', u'medium', 'said', 'nothing', 'day', u'pass', u'add', 'speculation', 'kim', 'missed', 'meeting', u'country', 'parliament', 'late', 'last', 'month', 'absent', 'gathering', 'week', 'mark', 'late', u'father', 'election', 'ruling', 'party', 'head', 'toshimitsu', 'shigemura', 'professor', u'tokyo', 'waseda', 'university', 'authority', 'north', 'korean', u'affair', 'appeared', 'suggest', u'm', 'kim', 'taken', 'control', 'told', 'telegraph', 'kims', 'sister', 'may', 'young', 'taken', 'key', 'leadership', u'position', 'north', 'korea', 'relying', 'family', 'name', 'bloodline', u'instruction', 'carried', 'out', 'noone', 'touch', 'kim', 'family', 'doesnt', 'matter', 'young', 'inexperienced', 'woman', 'kim', 'thats', 'enough', 'according', 'south', u'korea', 'joongang', 'daily', u'm', 'kim', 'already', 'charge', u'brother', 'daily', 'schedule', u'a', 'well', 'coordinating', 'every', 'detail', 'fashion', 'hair', 'style', 'health', 'fear', 'kim', 'rapidly', 'gained', 'weight', 'since', 'coming', 'power', 'father', 'died', 'heart', 'attack', '2011', 'prior', 'emergence', 'latest', u'claim', 'source', 'access', 'secretive', u'north', 'leadership', 'insisted', 'kim', 'firm', 'control', 'government', 'playing', 'speculation', 'health', 'grip', 'power', 'source', 'said', 'kim', 'taken', 'step', 'limelight', 'leg', 'injury', 'he', 'ordered', u'general', 'take', 'part', u'drill', 'took', 'part', 'too', 'source', 'told', 'reuters', 'condition', 'anonymity', 'they', 'crawling', 'running', 'rolling', 'around', 'pulled', 'tendon', 'he', 'injured', 'ankle', 'knee', 'around', 'late', 'august', 'early', 'september', 'drilling', 'overweight', 'he', 'limped', 'around', 'beginning', 'injury', 'worsened', 'source', 'said', 'kim', 'rapidly', 'gained', 'weight', 'since', 'coming', 'power', 'father', 'died', 'heart', 'attack', '2011', 'seen', 'walking', 'limp', 'since', 'event', 'key', u'official', 'july', 'would', 'imply', 'may', 'aggravated', 'earlier', 'injury', 'last', 'seen', 'attending', 'concert', 'wife', 'ri', 'solju', 'september', '3', 'vanished', 'public', 'since', 'kim', 'pictured', 'state', u'medium', u'chronicle', 'whereabouts', 'great', 'detail', 'since', 'september', '3', 'the', 'longer', 'remains', 'public', 'eye', 'uncertainty', 'him', 'status', 'regime', 'grow', 'said', 'curtis', 'melvin', 'researcher', 'uskorea', 'institute', u'john', 'hopkins', 'school', 'advanced', 'international', u'study', 'washington', 'north', 'korean', u'official', 'denied', 'kims', 'public', 'absence', 'since', 'early', 'september', 'healthrelated', u'u', 'official', 'following', 'north', 'korea', 'said', 'week', u'indication', 'seriously', 'ill', 'political', 'trouble', 'speculation', 'kims', 'unusually', 'long', 'absence', 'public', 'view', 'may', 'due', 'ill', 'health', 'fuelled', 'north', 'korean', 'tv', 'report', 'late', 'last', 'month', 'said', 'suffering', 'discomfort', 'pyongyang', u'watcher', 'also', 'suggest', 'kim', 'may', 'sidelined', 'power', 'struggle', 'scenario', 'say', 'reinforced', 'unexpected', 'visit', 'saturday', 'highlevel', 'delegation', 'closing', 'ceremony', 'asian', u'game', 'incheon', 'south', 'korea', 'another', 'interpretation', 'visit', u'hold', 'meant', 'convey', 'stability', 'pyongyang', 'source', 'knowledge', 'kim', 'jong', u'un', 'health', 'said', u'rumour', 'coup', 'rubbish', 'it', 'would', 'subtle', 'coup', 'indeed', 'disrupt', 'international', 'travel', u'plan', 'said', 'andray', 'abrahamian', 'choson', 'exchange', 'singaporebased', 'ngo', 'running', 'programme', 'north', u'korean', 'southeast', 'asia', 'north', 'korea', 'hereditary', 'dictatorship', 'centred', 'ruling', 'kim', 'family', 'kims', 'sister', 'kim', 'yo', 'jong', 'known', 'official', 'role', 'within', 'ruling', 'party', 'brother', 'kim', 'jong', 'chol', 'estranged', 'halfbrother', 'public', 'eye', u'shot', 'fired', 'across', 'border', u'activist', 'urge', 'north', 'korea', 'rise', 'dictator', 'kim', 'north', 'south', 'korea', 'exchanged', 'machinegun', 'fire', 'today', 'communist', 'state', 'took', 'objection', u'balloon', 'loaded', u'leaflet', 'condemning', 'kim', 'jong', 'un', u'casualty', 'reported', 'exchange', 'fire', 'sign', u'tension', 'sill', 'exist', 'two', u'state', 'remain', 'legally', 'war', 'separated', 'demilitarized', 'zone', 'known', 'dmz', 'north', 'korean', u'defector', 'launched', u'balloon', 'south', 'today', 'send', 'across', u'leaflet', u'dvd', 'condemning', 'regime', 'kim', 'jong', 'un', 'well', 'american', u'dollar', u'balloon', 'carried', u'bag', u'leaflet', 'antikim', u'dvd', 'underneath', 'prompted', 'north', 'korean', 'border', u'troop', 'fire', 'across', 'border', 'led', 'exchange', 'fire', 'south', 'korean', u'activist', 'sent', u'leaflet', 'critical', 'north', 'korean', 'regime', 'flying', 'north', 'town', 'prompting', u'shot', 'fired', u'north', u'guard', 'try', 'bring', u'balloon', 'south', u'korea', 'military', 'returned', 'fire', 'hearing', 'sound', u'north', 'machinegun', 'fire', 'official', 'said', u'round', 'fell', 'south', 'side', 'responded', 'highcalibre', 'machine', 'gun', 'fire', 'towards', u'north', 'guard', u'post', 'defence', 'ministry', 'spokesman', 'said', 'exchange', 'fire', '10', u'minute', 'later', 'added', 'local', u'resident', 'hwangsanri', 'township', 'border', 'area', 'yeoncheon', 'evacuated', u'shelter', 'precaution', 'naval', u'confrontation', 'along', u'korea', 'disputed', 'maritime', 'border', 'occur', 'time', 'time', 'military', 'engagement', 'across', 'heavilymilitarised', 'land', 'frontier', 'extremely', 'rare', '2010', 'north', 'shelled', 'south', 'korean', 'border', 'island', 'yeonpyeong', 'killing', 'four', 'people', 'briefly', 'sparking', u'fear', 'full', 'scale', 'conflict', 'balloon', 'launch', 'hapsuri', 'one', 'several', 'planned', 'coincide', 'north', u'korea', 'celebration', 'today', '69th', 'anniversary', 'ruling', u'worker', 'party', 'seoul', 'allowed', u'exercise', 'go', 'ahead', 'despite', 'prior', u'warning', 'pyongyang', 'catastrophic', u'consequence', u'balloon', 'carried', u'message', 'denouncing', 'north', 'korean', 'leader', 'kim', 'jongun', 'seen', 'seen', 'public', 'month', 'north', 'korea', 'reacted', 'angrily', 'leaflet', u'drop', 'south', 'korean', 'private', u'group', 'carried', u'message', 'attacking', 'authoritarian', 'leadership', 'pyongyang', 'vowing', 'attack', 'never', 'taken', 'action', 'follow', 'threat', 'this', 'first', 'time', 'north', 'korea', 'actually', 'took', 'action', u'leaflet', 'spilt', 'cold', 'water', 'southnorth', 'relationship', 'highlevel', 'delegation', 'visit', 'north', 'strain', u'relation', 'again', 'said', 'yang', 'moojin', 'professor', 'university', 'north', 'korean', u'study', 'said', 'tuesday', 'south', 'korean', 'naval', 'ship', 'fired', 'warning', u'shot', 'north', 'korean', 'patrol', 'boat', 'crossed', 'disputed', 'sea', 'border', u'peninsula', 'west', 'coast', 'fired', u'shot', 'back', 'retreating', 'south', 'korean', 'defence', 'official', 'said', u'casualty', 'south', 'korean', 'side', 'none', u'shot', 'either', 'side', 'aimed', 'others', 'vessel', 'told', 'reuters', 'evidence', u'shot', 'fired', 'north', 'korea', 'could', 'seen', 'southern', 'side', 'demilitarized', 'zone', u'separate', 'two', u'state', 'including', 'bullet', 'hole', 'centre', u'side', 'technically', 'still', 'war']",discuss,0.10198003053665161
294,"['texas', 'hold', 'em']","['oklahoma', 'city', 'you', 'may', 'seen', 'article', 'social', u'medium', 'town', 'texas', 'quarantined', 'ebola', 'story', 'written', 'website', 'nationalreportnet', 'satire', 'news', 'site', 'story', 'claimed', 'town', 'purdon', 'quarantined', 'family', 'five', 'tested', 'positive', 'virus', 'website', 'also', 'said', 'road', u'block', 'set', 'keeping', 'people', 'town', 'snopescom', 'website', 'examines', u'rumor', 'urban', u'myth', 'created', 'entry', 'debunking', 'story', 'shared', '79000', u'time', 'nine', u'hour']",discuss,0.08393075317144394
295,"['conflicting', u'report', 'alleged', 'capture', 'canadian', 'woman']","['canadianisraeli', 'woman', 'joined', 'kurdish', u'fighter', 'battling', 'islamic', 'state', u'militant', 'earlier', 'month', 'kidnapped', 'group', 'israeli', u'medium', 'reported', 'sunday', 'morning', 'gill', 'rosenbergs', 'kidnapping', 'reported', 'jerusalem', 'post', 'well', 'ynetnewscom', 'englishlanguage', 'edition', 'ynet', u'israel', 'largest', 'popular', 'news', 'website', 'the', u'report', 'began', 'surfacing', 'jihadi', 'palestinian', 'social', u'medium', u'forum', 'claim', 'rosenberg', 'taken', 'fighting', 'peshmerga', u'force', 'kobani', 'syria', 'ynetnewscom', 'said', 'site', 'post', 'said', 'interview', 'israel', 'radio', 'early', 'november', 'rosenberg', 'said', 'decided', 'join', u'fighter', 'humanitarian', 'ideological', u'reason', 'because', u'brother', 'fighting', 'islamic', 'state', u'friend', 'rosenberg', 'posted', 'messsages', 'facebook', 'page', 'shortly', 'news', 'possible', 'kidnapping', 'broke', 'hope', 'wrong', 'come', 'back', 'safely', 'gila', 'bat', 'avraham', 'edmalki', 'dvir', 'wrote', 'chris', 'levy', 'posted', 'i', 'hope', 'isnt', 'true', 'praying', 'captured', 'hevals', 'darkest', u'hour', 'heval', u'mean', 'friend', 'kurdish', 'haaretzcom', 'online', 'edition', u'israel', 'oldest', 'daily', 'newspaper', 'said', 'the', 'proislamic', 'state', 'blog', 'samoach', 'alislam', 'reported', 'several', 'female', u'fighter', 'fought', 'alongside', u'kurd', 'captured', 'among', 'gill', 'rosenberg', 'according', 'report', 'prior', 'capture', 'islamic', 'state', u'fighter', 'made', 'three', 'suicide', 'bombing', u'attack', 'kurdish', u'outpost', 'killing', 'capturing', 'many', 'others', 'haaretz', u'say', 'samoach', 'alislam', 'considered', 'one', u'medium', u'arm', u'isi', 'according', 'ynetcom', 'rosenberg', 'immigrated', 'israel', 'canada', '2006', 'studying', 'british', 'columbia', 'institute', 'technology', 'left', 'behind', 'promising', 'career', 'pilot']",discuss,0.09021534025669098
296,"[u'isi', 'appears', 'behead', 'american', 'photojournalist', 'youtube', 'video']","['islamic', 'state', 'video', 'titled', 'a', 'message', 'america', 'beheads', 'american', 'journalist', 'james', 'wright', 'foley', 'kidnapped', '2012']",discuss,0.10964211076498032
297,"['accidental', 'delivery', u'arm', 'islamic', 'state', 'problem', u'airdrop']","['video', 'released', 'islamic', 'state', 'tuesday', 'allegedly', u'show', 'stray', u'weapon', 'bundle', 'united', u'state', 'missed', 'target', 'kurdishcontrolled', u'area', 'near', 'kobani', 'syria', 'instead', 'fell', u'hand', u'isi', 'isil', u'militant', 'sunday', 'evening', 'pentagon', 'confirmed', u'u', 'military', 'conducted', u'weapon', 'drop', 'supply', 'syrian', u'kurd', 'fighting', u'militant', 'kobani', 'small', u'arm', u'supply', 'pentagon', 'spokesperson', 'rear', 'adm', 'john', 'kirby', 'also', 'confirmed', 'monday', 'one', u'bundle', 'missed', 'target', 'destroyed', 'isil', u'terrorist', 'couldnt', 'get', 'it', 'video', 'released', 'unofficial', 'news', 'agency', 'aamaq', u'bear', 'arabic', 'title', u'arm', 'ammunition', 'delivered', 'american', u'plane', 'fell', u'area', 'controlled', 'islamic', 'state', 'kobani', 'video', u'show', 'militant', 'rifling', u'weapon', u'supply', 'include', u'grenade', 'explosive', u'canister', 'rpg', u'round', 'thank', 'god', 'mujahideen', 'now', 'masked', 'militant', 'said', 'full', 'video', 'article', 'originally', 'appeared', 'washington', 'free', 'beacon', 'copyright', '2014', 'follow', 'washington', 'free', 'beacon', 'twitter']",discuss,0.09362368285655975
298,"['isil', 'beheads', 'american', 'photojournalist', 'iraq']","['president', 'barack', 'obama', 'spoke', 'wednesday', 'execution', 'american', 'journalist', 'james', 'foley', u'hand', 'islamic', 'state', u'militant', 'warning', 'group', 'no', 'place', '21st', 'century', 'today', 'entire', 'world', 'appalled', 'brutal', 'murder', 'jim', 'foley', 'terrorist', 'group', 'isil', 'obama', 'said', 'statement', 'marthas', 'vineyard', 'vacation', 'james', 'taken', u'u', 'act', 'violence', u'shock', 'conscience', 'entire', 'world', 'tuesday', 'group', 'formerly', 'known', u'isi', 'released', 'video', u'militant', 'beheading', 'foley', 'claiming', 'retribution', u'u', 'airstrikes', 'iraq', 'federal', 'bureau', u'investigation', 'said', 'wednesday', 'believe', 'video', 'authentic', 'obama', 'said', 'spoke', 'foleys', 'family', 'earlier', 'wednesday', 'offer', u'condolence', 'jim', 'foleys', 'life', u'stand', 'stark', 'contrast', u'killer', 'obama', 'said', u'let', 'clear', 'isil', 'rampaged', 'across', u'city', u'village', 'killing', 'unarmed', u'citizen', 'cowardly', u'act', 'violence', '', 'faith', u'teach', 'people', 'massacre', u'innocent', 'god', 'would', 'stand', 'yesterday', 'every', 'single', 'day', 'their', 'ideology', 'bankrupt', 'said', 'people', 'like', 'ultimately', 'fail', 'fail', 'future', 'build', 'destroy', 'obama', 'pledged', 'continue', 'do', 'necessary', 'protect', u'american', 'support', 'iraqi', u'force', 'fighting', 'back', 'extremist', 'group', 'despite', u'threat', 'we', 'vigilant', 'relentless', 'said']",agree,0.08179927617311478
